StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,Time_Vign_male_First_Click,Time_Vign_male_Last_Click,Time_Vign_male_Page_Submit,Time_Vign_male_Click_Count,W_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,W_Ef_LoEf_m,W_Ef_HiEf_m,W_Qu_LoEf_m,W_Qu_HiEf_m,W_Dif_LoEf_m,W_Dif_HiEf_m,W_Val_LoEf_m,W_Val_HiEf_m,AC_m_2,Sal_LoEf_1,Sal_HiEf_1,W_Coop_LoEf_m,W_Coop_HiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,W_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,W_Ef_LoEf_f,W_Ef_HiEf_f,W_Qu_LoEf_f,W_Qu_HiEf_f,W_Dif_LoEf_f,W_Dif_HiEf_f,W_Val_LoEf_f,W_Val_HiEf_f,W_AC_f_2,W_Sal_LoEf_f_1,W_Sal_HiEf_f_1,W_Coop_LoEf_f,W_Coop_HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:57:59,2024-09-16 15:57:59,2,,100,0,1,2024-09-16 15:57:59,R_6MzfEEK5CCUg64m,,,,,,,test,,1,7,8.4,8.07,40,2,3,4,4,4,2,2,1,7,5,6,3,7,4,3,5,3,7,1,6,7,5,4,3,4,2,7,4,1,5,3,3,1,2,3,7,4,1,5,4,23,21,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3,Ultricies etiam quam ullamcorper! Accusamus vulputate iaculis ipsum bibendum tempus vulputate sagittis dolor? Integer erat.,TEXT,TEXT,4,4,3,Dolorem malesuada temporibus atque ab? Tempus atque luctus! Nullam phasellus in? Dictumst dui.,169
2024-09-16 15:57:59,2024-09-16 15:57:59,2,,100,0,1,2024-09-16 15:57:59,R_0BZSQXnfox9QwLQ,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23,5.95,8.7,1,3,6,2,3,3,4,6,2,6,7,3,7,4,5,4,7,6,2,5,4,3,4,2,1,4,2,1,7,3,7,2,2,3,6,6,4,6,4,2,2,13,26,5,5,38,4,,TEXT,TEXT,1,1,1,Diam laoreet nonummy et tempora augue vulputate! Arcu ipsum aenean. Odio. Pellentesque pede elit. Ab.,168
2024-09-16 15:57:59,2024-09-16 15:57:59,2,,100,0,1,2024-09-16 15:57:59,R_3aOi1Jk2aWe4f0G,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,9.25,6.29,38,5,3,2,5,3,3,2,3,1,3,1,6,7,2,6,5,6,1,3,4,6,6,6,4,7,5,1,1,6,2,2,1,5,5,1,3,5,7,7,2,33,36,1,2,64,1,,TEXT,TEXT,2,7,6,Mauris gravida dolor. Sapien ante. Tempor. Fermentum mauris convallis? Aenean.,170
2024-09-16 15:57:59,2024-09-16 15:57:59,2,,100,0,1,2024-09-16 15:58:00,R_b9m0DbQ0Bgrlc3Q,,,,,,,test,,1,7.31,8.55,8.24,48,6,7,5,6,6,3,7,6,7,6,1,1,4,1,3,3,4,5,4,4,6,3,7,1,4,7,2,5,5,5,4,1,4,3,2,5,4,2,4,6,28,24,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,,TEXT,TEXT,4,6,10,Rutrum eu pede temporibus ridiculus. Ipsum dictumst. Volutpat natoque platea.,194
2024-09-16 15:58:00,2024-09-16 15:58:00,2,,100,0,1,2024-09-16 15:58:00,R_73ScOPHyMb9obs2,,,,,,,test,,1,6.52,9.56,9.86,42,2,6,5,3,6,6,3,6,1,2,1,7,3,3,2,4,7,5,5,4,7,3,3,3,4,5,2,3,5,7,5,4,6,6,2,5,5,6,7,4,30,16,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,,TEXT,TEXT,2,5,8,Imperdiet non malesuada posuere. Commodo metus phasellus? Enim orci justo cursus potenti et.,193
2024-09-16 15:58:00,2024-09-16 15:58:00,2,,100,0,1,2024-09-16 15:58:00,R_6VRYyh4I5tmOFKK,,,,,,,test,,1,5.53,8.12,8.24,24,2,4,7,7,1,7,5,6,4,6,7,4,2,3,5,1,7,4,6,7,3,3,4,2,5,4,3,5,3,3,7,7,5,3,3,3,6,5,7,7,12,29,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,,TEXT,TEXT,2,4,5,"Pretium pretium vel? At, scelerisque. Non sapien? Dictumst proin eget.",196
2024-09-16 15:58:00,2024-09-16 15:58:00,2,,100,0,1,2024-09-16 15:58:00,R_bfPrpQQhyx5rP14,,,,,,,test,,1,4.49,7.89,4.59,47,6,1,1,6,1,6,1,3,4,7,5,6,7,5,6,2,7,6,7,5,5,5,7,1,4,5,2,3,5,6,6,1,4,1,3,5,2,4,2,4,19,36,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3,Facilisi ultricies nullam pellentesque pharetra vehicula sed! Elementum scelerisque rutrum curabitur dapibus maecenas.,TEXT,TEXT,4,6,5,Mattis ultricies ultricies pellentesque vehicula molestie odio lacus vulputate? Tortor ut.,186
2024-09-16 15:58:01,2024-09-16 15:58:01,2,,100,0,1,2024-09-16 15:58:01,R_aYtpeY18zoGxTls,,,,,,,test,,1,1.32,9.88,5.88,38,2,1,6,3,3,5,1,7,7,6,5,3,5,7,2,3,4,6,2,1,3,4,7,2,2,2,2,6,3,2,5,2,1,6,3,4,6,6,2,2,13,21,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2,,TEXT,TEXT,2,5,4,"Ab suscipit? Porta iaculis eros donec duis ullamcorper, magna integer sem ridiculus in praesent porttitor.",163
2024-09-16 15:58:01,2024-09-16 15:58:01,2,,100,0,1,2024-09-16 15:58:01,R_diLHJ5FWcecEbHg,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,8.25,4.22,19,2,1,7,4,1,3,5,3,5,1,4,4,3,3,3,4,6,1,6,3,1,1,4,5,7,2,2,3,6,3,4,5,3,2,1,2,5,1,6,2,18,15,5,6,91,4,,TEXT,TEXT,2,2,1,Urna culpa magnis vehicula facilisis proin venenatis aliquam. Consequat risus.,144
2024-09-16 15:58:01,2024-09-16 15:58:01,2,,100,0,1,2024-09-16 15:58:01,R_0ecsRdIOQIl1Dgy,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,8.36,8.09,21,2,1,6,7,2,7,6,3,7,3,4,5,3,4,1,7,3,3,3,2,1,3,7,2,1,6,7,3,4,5,3,5,1,6,6,4,7,1,5,4,18,34,5,2,120,4,,TEXT,TEXT,1,5,6,Quis dapibus nulla culpa. Fusce. Convallis magna pellentesque sem praesent.,177
2024-09-16 15:58:01,2024-09-16 15:58:01,2,,100,0,1,2024-09-16 15:58:01,R_9ELt5rpz508p9UW,,,,,,,test,,1,6.13,9.01,8.44,36,7,5,3,5,3,4,5,4,7,3,4,6,6,4,5,4,6,6,3,2,2,5,4,5,4,1,7,5,2,5,1,1,6,1,7,2,4,4,3,2,20,21,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,,TEXT,TEXT,3,2,9,Facilisi tortor lorem ultricies. Wisi vulputate! Urna eleifend nunc. Accumsan.,179
2024-09-16 15:58:02,2024-09-16 15:58:02,2,,100,0,1,2024-09-16 15:58:02,R_6thkTxs77LNy4wS,,,,,,,test,,1,8.78,9.27,9.56,6,2,2,4,5,6,3,4,3,5,6,5,3,5,3,2,5,7,7,5,4,1,6,3,6,6,6,1,6,2,6,7,3,4,2,5,5,4,4,6,1,16,27,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,Maecenas mattis augue ut. Mauris neque vitae nonummy laoreet pretium facilisis ullamcorper. Bibendum erat.,TEXT,TEXT,3,9,3,"Euismod a, ut culpa ridiculus integer nibh atque porta placerat purus fringilla maecenas.",189
2024-09-16 15:58:02,2024-09-16 15:58:02,2,,100,0,1,2024-09-16 15:58:02,R_bHqhj0g0u4qcBaC,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,9.6,8.17,46,3,2,7,7,4,7,3,3,6,4,2,5,2,1,7,3,4,6,1,6,3,7,2,3,5,6,6,6,5,7,7,3,2,7,3,1,6,3,2,4,33,13,4,1,22,2,,TEXT,TEXT,1,2,3,"Nunc. Atque, justo? Tempora! Atque elit, lorem? Justo. Ultrices augue. Dui urna.",180
2024-09-16 15:58:02,2024-09-16 15:58:02,2,,100,0,1,2024-09-16 15:58:02,R_6lEfiF2dsElUnFc,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91,9.15,8.69,23,3,4,1,5,6,5,6,6,2,4,7,3,1,5,3,7,4,7,2,2,5,2,2,1,2,2,1,3,4,5,6,4,2,1,4,3,2,1,5,5,21,21,4,6,92,2,,TEXT,TEXT,4,5,9,Vitae aliquet! Ultrices auctor! Quis sed ut. Suspendisse commodo. Atque id convallis metus. Porttitor.,164
2024-09-16 15:58:02,2024-09-16 15:58:02,2,,100,0,1,2024-09-16 15:58:03,R_7VBgakTust9b9Yy,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,8.17,8.38,48,6,1,3,2,7,4,3,4,2,6,1,4,2,5,7,4,4,5,4,4,7,7,5,3,2,6,2,4,6,6,1,6,3,5,1,7,2,1,3,6,29,28,7,2,31,3,"Tempor arcu faucibus euismod, augue urna nulla natoque vestibulum pellentesque fusce ultricies accumsan egestas, vehicula.",TEXT,TEXT,3,4,6,Platea primis aenean egestas dolor dui dolor pellentesque accumsan massa felis.,178
2024-09-16 15:58:03,2024-09-16 15:58:03,2,,100,0,1,2024-09-16 15:58:03,R_bfTDtKTjfqiUibk,,,,,,,test,,1,1.31,4.26,3.7,4,3,7,1,3,3,5,7,4,1,6,4,6,2,1,3,1,2,1,7,7,2,2,4,1,1,7,2,6,5,2,1,1,3,1,6,1,2,2,6,7,25,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3,Nonummy interdum interdum consectetuer sem? Eu! Metus vestibulum? Id cras. Consequat bibendum. Ac cursus.,TEXT,TEXT,1,2,4,Sapien magnis a laoreet dui mi aliquet ab arcu metus tempus eu luctus.,147
2024-09-16 15:58:03,2024-09-16 15:58:03,2,,100,0,1,2024-09-16 15:58:03,R_dj1MRGbQnJFiqbQ,,,,,,,test,,1,4.61,6.86,6.04,43,6,6,4,3,7,5,3,3,7,2,2,7,2,6,1,7,3,2,1,7,2,4,4,5,1,3,2,2,1,6,4,6,7,7,3,2,2,3,6,2,29,14,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,,TEXT,TEXT,1,2,5,Lectus atque! Eros nullam? Magna? Risus interdum id integer metus commodo aliquet felis tellus wisi.,166
2024-09-16 15:58:03,2024-09-16 15:58:03,2,,100,0,1,2024-09-16 15:58:03,R_cO6IqS8HFauu4wC,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47,7.96,8.62,17,6,4,7,3,5,6,1,4,1,4,4,3,6,3,5,1,6,1,2,4,4,3,1,2,2,6,1,7,5,4,3,4,6,6,3,1,3,1,3,3,27,30,2,4,62,1,,TEXT,TEXT,3,6,4,Ligula pellentesque! Tempor! Tempor pharetra culpa nibh laoreet accusamus tellus elit nibh. Temporibus praesent egestas.,159
2024-09-16 15:58:03,2024-09-16 15:58:03,2,,100,0,1,2024-09-16 15:58:04,R_8HqWjcbRX53ZRYy,,,,,,,test,,1,0.96,7.09,3.34,6,1,7,2,1,2,3,5,5,7,3,4,5,7,6,3,1,5,1,5,6,5,7,1,5,5,4,7,3,4,1,2,6,2,4,2,7,6,2,2,3,25,36,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,,TEXT,TEXT,2,4,8,Sagittis viverra imperdiet purus montes gravida eu potenti consectetuer aliquet enim? Arcu pretium neque eu.,176
2024-09-16 15:58:04,2024-09-16 15:58:04,2,,100,0,1,2024-09-16 15:58:04,R_80wgxgxjJeSvpHM,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,4.36,8.66,19,4,2,6,5,3,7,7,5,2,3,7,1,7,1,2,7,4,6,6,2,5,5,5,3,7,6,4,3,7,5,1,5,5,6,7,4,5,5,5,3,12,32,7,5,96,1,,TEXT,TEXT,4,2,3,Consectetuer leo. Vitae in lectus luctus turpis? Luctus accumsan praesent.,194
2024-09-16 15:58:04,2024-09-16 15:58:04,2,,100,0,1,2024-09-16 15:58:04,R_exNJl7UEUEAOXs2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,9.99,3.43,7,1,1,3,5,2,6,7,5,5,7,2,5,4,2,1,2,3,6,7,5,6,6,1,1,2,5,7,7,6,3,5,2,3,6,4,2,7,4,5,5,29,25,1,6,20,3,"Ipsum est. Natoque! Aliquam vel fermentum, curabitur venenatis! Curabitur eu vulputate.",TEXT,TEXT,2,5,1,Platea suscipit porta diam suscipit tempus per metus ridiculus vivamus magna nibh rutrum purus pharetra.,178
2024-09-16 15:58:04,2024-09-16 15:58:04,2,,100,0,1,2024-09-16 15:58:04,R_0wb5OrLKX7leBgO,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49,6.96,6.14,2,2,2,4,7,5,6,3,7,5,2,4,2,4,2,1,6,1,3,4,2,3,2,6,3,7,7,2,3,6,7,3,3,5,6,3,5,4,6,6,1,34,35,6,4,81,2,,TEXT,TEXT,2,3,8,Fermentum morbi mattis ridiculus ipsum tincidunt risus porttitor felis pellentesque purus turpis ultrices accusamus.,176
2024-09-16 15:58:04,2024-09-16 15:58:04,2,,100,0,1,2024-09-16 15:58:05,R_b3kvy8YOzp63CVo,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,4.03,4.46,13,7,1,5,4,5,3,4,1,7,5,2,2,5,5,3,1,7,1,4,7,6,6,7,7,4,1,3,3,2,2,7,3,5,3,6,4,3,1,3,5,27,12,3,2,30,1,,TEXT,TEXT,4,6,4,Bibendum molestie wisi sed vivamus dignissim eget tortor! Risus laoreet.,176
2024-09-16 15:58:05,2024-09-16 15:58:05,2,,100,0,1,2024-09-16 15:58:05,R_a4OY3VAKuFs7zRs,,,,,,,test,,1,4.3,9.94,7.56,21,2,4,4,4,2,2,1,1,6,1,1,4,3,4,1,2,1,4,5,5,4,5,1,4,3,3,2,4,2,5,6,1,3,6,1,2,3,6,6,2,31,29,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,1,,TEXT,TEXT,1,8,5,Eros volutpat ut pellentesque ultricies dignissim culpa? Volutpat dignissim wisi? Nibh arcu viverra! Consequat.,142
2024-09-16 15:58:05,2024-09-16 15:58:05,2,,100,0,1,2024-09-16 15:58:05,R_4ZP2MQkw1E2XCSO,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,7.32,6.83,13,2,1,7,5,4,2,6,2,7,4,2,7,3,5,3,3,3,7,3,3,4,3,1,5,3,5,7,7,5,2,3,2,3,7,4,1,1,4,6,6,27,33,4,6,50,2,,TEXT,TEXT,4,2,4,Venenatis posuere leo ipsum! Dignissim mauris temporibus eleifend nulla tincidunt erat.,171
2024-09-16 15:58:05,2024-09-16 15:58:05,2,,100,0,1,2024-09-16 15:58:05,R_bg7cqqQ9LV5MEbI,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,9.65,9.98,9,1,4,1,3,3,6,3,1,7,2,7,7,4,2,4,4,3,2,1,3,2,4,2,6,4,7,2,1,2,5,2,7,2,1,7,1,1,3,3,5,36,14,6,4,113,2,,TEXT,TEXT,4,3,6,"Montes blandit? Aliquam justo consequat lectus. In cursus primis, bibendum tempus! Culpa.",151
2024-09-16 15:58:05,2024-09-16 15:58:05,2,,100,0,1,2024-09-16 15:58:06,R_3k0PO3jAz75sFPo,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86,8.24,6.89,47,3,4,5,2,2,7,5,5,7,6,3,5,7,2,3,2,6,5,3,7,4,6,3,6,4,5,2,3,4,5,7,1,1,6,7,2,1,1,1,2,31,26,3,5,31,3,"Convallis atque vehicula, cras felis mi. Eget! Temporibus orci. Per? Scelerisque ligula turpis. Temporibus convallis.",TEXT,TEXT,3,5,4,Pellentesque wisi odio donec dignissim? Augue placerat facilisis suspendisse culpa commodo quis nonummy.,176
2024-09-16 15:58:06,2024-09-16 15:58:06,2,,100,0,1,2024-09-16 15:58:06,R_eLG3RhoGc7AUC0K,,,,,,,test,,1,1.17,6.55,3.55,2,6,4,3,1,3,5,5,5,6,5,1,2,1,5,4,3,6,5,1,1,1,7,4,4,7,6,6,3,1,1,1,1,5,7,5,2,1,5,6,4,23,23,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1,,TEXT,TEXT,3,3,9,"Aliquet dignissim elit vulputate metus venenatis, venenatis morbi mattis tellus duis dictumst. Turpis in. Elit.",166
2024-09-16 15:58:06,2024-09-16 15:58:06,2,,100,0,1,2024-09-16 15:58:06,R_cGgtlRmkIxUknSS,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98,8.6,7.57,17,6,7,3,5,6,6,2,3,1,2,2,3,1,3,7,7,2,5,5,4,1,5,2,6,4,4,3,3,5,3,7,3,6,1,2,1,1,3,2,1,27,13,6,4,70,2,,TEXT,TEXT,4,1,7,"Proin vel cursus est, aliquam nonummy massa rhoncus. Luctus curabitur! Nonummy eu viverra ipsum.",158
2024-09-16 15:58:06,2024-09-16 15:58:06,2,,100,0,1,2024-09-16 15:58:06,R_aaxfI5US0OD1lAO,,,,,,,test,,1,2.43,4.98,7.82,17,6,5,2,5,7,1,7,2,6,7,3,4,7,4,4,2,2,2,7,4,7,5,4,5,2,3,3,5,2,4,2,3,5,6,5,3,1,4,1,4,31,15,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,3,Ab pellentesque elit ipsum ridiculus purus consectetuer malesuada? Neque. Enim potenti! Proin. Mattis luctus.,TEXT,TEXT,3,8,8,Purus montes. Temporibus. Laoreet etiam? Leo fringilla wisi? Ridiculus orci malesuada lectus temporibus gravida cursus.,184
2024-09-16 15:58:06,2024-09-16 15:58:06,2,,100,0,1,2024-09-16 15:58:07,R_1RnOpUsMliKPHLg,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,9.75,8.06,13,1,4,1,4,6,7,6,4,2,2,5,1,6,4,3,7,1,6,4,6,3,4,7,6,6,3,3,6,6,3,4,3,2,1,7,6,7,7,1,2,22,13,5,6,100,2,,TEXT,TEXT,1,4,7,"Elit suspendisse, wisi. Fermentum diam est auctor erat placerat auctor erat platea maecenas.",182
2024-09-16 15:58:07,2024-09-16 15:58:07,2,,100,0,1,2024-09-16 15:58:07,R_3HI8KFQK6QpTjpQ,,,,,,,test,,1,7.8,9.1,7.93,47,4,5,3,4,6,7,3,2,3,5,2,6,2,2,7,1,2,1,6,6,1,7,5,5,4,1,3,4,4,3,5,6,2,6,5,4,3,3,4,7,24,14,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,,TEXT,TEXT,3,1,1,"Ipsum consectetuer erat, dolorem! Praesent tellus. Etiam! Montes interdum. Ipsum fringilla consectetuer justo. Arcu.",166
2024-09-16 15:58:07,2024-09-16 15:58:07,2,,100,0,1,2024-09-16 15:58:07,R_0q5YeKCKvaYQr5A,,,,,,,test,,1,4.22,7.78,8.28,48,5,6,1,7,1,6,3,5,5,2,4,4,7,6,6,2,6,7,7,4,7,5,7,5,1,5,2,6,4,2,2,6,3,6,1,3,4,4,5,2,32,12,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3,Vel ac tortor? Ridiculus. Est pede sem tincidunt? Dolor fermentum turpis tellus.,TEXT,TEXT,4,6,10,"Nunc. Rhoncus accusamus ligula, id primis atque vehicula lectus! Aliquam magna.",198
2024-09-16 15:58:07,2024-09-16 15:58:07,2,,100,0,1,2024-09-16 15:58:07,R_3Dh5ZSo7hbqE4rc,,,,,,,test,,1,0.41,6.1,3.08,8,7,3,7,5,5,6,7,6,7,2,7,6,3,5,4,5,5,7,3,1,3,4,4,1,5,7,7,6,1,6,3,5,6,6,6,5,6,5,1,1,23,30,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,,TEXT,TEXT,2,3,7,Culpa? Platea praesent luctus dapibus egestas vestibulum. Velit. Nec nibh morbi aliquam.,203
2024-09-16 15:58:07,2024-09-16 15:58:07,2,,100,0,1,2024-09-16 15:58:08,R_6u8cWU91zDoFf6u,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,7.58,7.27,0,2,2,3,5,6,1,1,3,4,2,7,6,4,3,6,3,1,2,6,4,5,5,5,7,5,6,2,1,4,3,2,2,6,6,4,6,5,3,7,5,21,13,4,6,73,4,,TEXT,TEXT,4,4,10,"Suscipit, scelerisque, fringilla ridiculus vivamus tincidunt wisi sem urna commodo suspendisse ut.",183
2024-09-16 15:58:08,2024-09-16 15:58:08,2,,100,0,1,2024-09-16 15:58:08,R_e35Npoc4s7n87Ns,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,3.94,7.8,19,5,3,1,4,3,6,7,1,3,1,7,6,2,7,1,6,2,7,7,5,4,2,6,5,6,4,4,5,1,1,6,7,2,6,1,6,6,3,6,7,22,26,1,3,26,2,,TEXT,TEXT,1,8,10,Metus tempora wisi aliquam vulputate commodo commodo ultricies culpa! Potenti gravida.,194
2024-09-16 15:58:08,2024-09-16 15:58:08,2,,100,0,1,2024-09-16 15:58:08,R_4TahXSNW1FMQCKG,,,,,,,test,,1,3.22,4.51,6.87,31,7,2,7,1,6,6,5,2,7,4,5,3,4,5,7,2,2,7,5,4,4,6,4,7,7,5,5,7,1,6,3,6,1,7,2,4,5,3,7,7,19,16,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,"Euismod phasellus suspendisse, malesuada metus suspendisse. Dolorem! Lorem. Laoreet diam molestie vehicula per eget velit.",TEXT,TEXT,1,6,4,Tempus volutpat ipsum montes cras molestie tempora integer facilisis duis primis. Orci. Venenatis etiam.,203
2024-09-16 15:58:08,2024-09-16 15:58:08,2,,100,0,1,2024-09-16 15:58:08,R_5pvFuhhKIEdRV9I,,,,,,,test,,1,9.64,9.71,9.66,1,1,7,2,3,6,5,5,2,6,3,5,2,5,4,1,3,7,4,2,6,3,3,5,5,2,7,3,6,1,4,2,5,1,6,1,4,5,2,5,7,26,29,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4,,TEXT,TEXT,1,9,10,"Rutrum, lorem non commodo porta purus facilisis molestie morbi. Non augue cursus sodales.",181
2024-09-16 15:58:08,2024-09-16 15:58:09,2,,100,1,1,2024-09-16 15:58:09,R_eUIOOcOGKPgU2Jo,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85,9.88,9.99,36,7,3,7,6,2,6,5,6,5,6,5,1,1,1,2,1,2,7,4,2,1,7,2,6,1,1,1,1,6,7,2,1,5,7,5,1,2,3,3,5,17,34,4,7,44,1,,TEXT,TEXT,2,7,8,Nonummy integer. Dui in nibh aenean aliquet tempus phasellus ab.,165
2024-09-16 15:58:09,2024-09-16 15:58:09,2,,100,0,1,2024-09-16 15:58:09,R_bOB1MITwvN3VpB4,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,8.17,4.43,33,5,6,7,2,6,2,7,4,5,7,4,5,6,6,6,6,2,7,3,4,5,4,2,3,4,5,1,4,6,3,2,5,4,6,7,1,3,6,7,1,16,20,1,4,109,3,Maecenas mauris porttitor a ac at euismod. Porttitor ac lectus odio sapien.,TEXT,TEXT,4,3,1,Sapien nibh purus eget vitae ultrices fusce dapibus nunc culpa. Sodales nullam id mauris.,191
