StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,C_Time_Vign_male_First_Click,C_Time_Vign_male_Last_Click,C_Time_Vign_male_Page_Submit,C_Time_Vign_male_Click_Count,C_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,C_Ef_LoEf_m,C_Ef_HiEf_m,C_Qu_LoEf_m,C_Qu_HiEf_m,C_Dif_LoEf_m,C_Dif_HiEf_m,C_Val_LoEf_m,C_Val_HiEf_m,C_AC_m_2,C_Sal_LoEf_1,C_Sal_HiEf_1,C_Coop_loEf_m,C_Coop_hiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,C_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,C_Ef_LoEf_f,C_Ef_HiEf_f,C_Qu_LoEf_f,C_Qu_HiEf_f,C_Dif_LoEf_f,C_Dif_HiEf_f,C_Val_LoEf_f,C_Val_HiEf_f,C_AC_f_2,C_Sal_LoEf_f_1,C_Sal_HiEf_f_1,C_Coop__LoEf_f,C_Coop__HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:08:50,2024-09-16 15:08:50,2,,100,0,1,2024-09-16 15:08:50,R_3JjZB1UY937jPVk,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,5.99,3.26,50,7,3,5,5,5,5,2,2,5,7,7,7,2,6,4,1,3,4,6,6,5,6,3,1,5,6,1,3,4,4,5,6,3,5,3,1,5,7,2,2,32,7,6,1,107,2,,TEXT,TEXT,2,6,10,Dolorem nec. Curabitur ab diam non quis? Sodales aliquet lacus.,190
2024-09-16 15:08:50,2024-09-16 15:08:51,2,,100,1,1,2024-09-16 15:08:51,R_7P6ZlIrSUSP1dEq,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,3.56,5.67,3,1,3,1,1,5,5,1,2,5,4,4,5,1,4,3,3,3,1,2,7,6,3,4,7,2,3,7,2,6,7,2,7,3,6,4,4,6,1,4,5,36,23,3,5,101,4,,TEXT,TEXT,2,4,7,Lacus sed vulputate pretium? Primis felis vel orci ligula euismod consequat nullam vivamus. Rhoncus ipsum.,168
2024-09-16 15:08:51,2024-09-16 15:08:51,2,,100,0,1,2024-09-16 15:08:51,R_5u5DVvC8Q4BCLkO,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,6.34,6.68,23,4,2,2,2,7,4,7,6,1,2,6,1,5,3,7,6,6,2,3,1,6,4,1,3,4,6,7,6,7,4,5,4,4,2,7,2,5,1,4,6,19,10,6,5,49,4,,TEXT,TEXT,3,9,1,A eros! Porttitor blandit. Vestibulum ullamcorper blandit? Interdum? Wisi cras.,183
2024-09-16 15:08:51,2024-09-16 15:08:51,2,,100,0,1,2024-09-16 15:08:51,R_3z2adELPAWv1j3U,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.24,8.64,24,4,3,7,3,7,4,1,7,3,6,2,6,1,1,5,2,1,5,2,4,1,5,4,2,7,4,5,1,1,1,2,7,6,7,5,5,3,5,2,3,31,44,6,6,107,1,,TEXT,TEXT,1,6,5,Pretium ut tortor auctor vivamus suscipit vitae dolor. Dignissim dictumst rhoncus pede suscipit nibh augue.,164
2024-09-16 15:08:51,2024-09-16 15:08:51,2,,100,0,1,2024-09-16 15:08:51,R_8B0Hg7mi04rsvDE,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,2.08,9.33,4,4,2,5,3,3,5,3,4,7,7,6,2,5,7,6,1,7,6,4,5,4,3,1,3,3,7,3,3,2,7,1,1,1,5,4,5,1,5,2,1,24,23,2,5,71,3,Dolorem atque curabitur. Quam arcu! Etiam. Pede per volutpat pellentesque interdum accumsan.,TEXT,TEXT,3,6,8,"Posuere proin elementum phasellus ligula eros mi tempor cursus? Mauris, consequat magnis ante.",175
2024-09-16 15:08:51,2024-09-16 15:08:52,2,,100,1,1,2024-09-16 15:08:52,R_4Sgll9VWll1Zxl4,,,,,,,test,,1,6.6,8.21,8.04,29,3,1,6,6,3,6,4,3,3,6,2,4,7,4,2,3,5,4,6,6,1,6,3,1,3,3,3,3,7,6,1,4,5,3,1,5,2,5,4,6,24,48,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,,TEXT,TEXT,1,7,9,Fringilla consequat. A neque risus sollicitudin? Duis temporibus venenatis morbi montes pellentesque auctor.,175
2024-09-16 15:08:52,2024-09-16 15:08:52,2,,100,0,1,2024-09-16 15:08:52,R_cO7xMkKv0FUy0zs,,,,,,,test,,1,6.35,7.54,6.59,17,2,3,5,6,3,3,5,7,4,5,6,7,4,7,5,6,1,5,6,2,6,1,5,7,4,5,7,2,4,7,7,6,7,7,7,1,5,5,1,2,17,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,Convallis sagittis lorem vestibulum bibendum tellus dapibus urna laoreet nullam dignissim scelerisque massa integer est.,TEXT,TEXT,1,5,4,Volutpat potenti magnis fusce sapien fringilla. Montes facilisi tempora ipsum non posuere! Vivamus.,202
2024-09-16 15:08:52,2024-09-16 15:08:52,2,,100,0,1,2024-09-16 15:08:52,R_7P9PTjZOWmFkw98,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08,8.13,8.69,28,7,1,1,2,7,7,7,2,2,7,5,6,7,1,4,7,7,2,7,7,3,3,2,7,5,3,2,7,3,6,5,7,1,2,3,4,4,6,3,1,44,17,2,3,87,1,,TEXT,TEXT,2,3,5,Tortor? Sapien orci massa. Risus proin gravida erat? Velit metus suscipit lectus.,185
2024-09-16 15:08:52,2024-09-16 15:08:52,2,,100,0,1,2024-09-16 15:08:52,R_cTGL7uhHLqynCCO,,,,,,,test,,1,9.93,9.95,9.97,24,4,2,4,3,3,5,1,7,2,7,7,3,4,6,7,5,4,4,4,3,5,4,7,1,2,2,4,6,3,4,6,1,1,3,3,5,6,7,7,3,20,50,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3,Turpis ipsum eleifend scelerisque per leo facilisis mattis volutpat. Suscipit luctus eros! Quam magnis.,TEXT,TEXT,3,6,5,Mi quis dolor! Tortor felis pede luctus tincidunt platea nunc magna suspendisse.,183
2024-09-16 15:08:53,2024-09-16 15:08:53,2,,100,0,1,2024-09-16 15:08:53,R_eOR1j62gUeSbUKq,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,9.92,7.85,41,7,7,5,2,7,1,5,5,6,3,6,4,2,7,6,2,4,6,1,7,1,2,4,1,7,3,4,5,1,2,4,7,4,2,2,4,3,1,5,7,35,11,3,3,74,4,,TEXT,TEXT,3,6,3,Posuere purus bibendum. Magnis ullamcorper neque diam tempus rutrum enim.,179
2024-09-16 15:08:53,2024-09-16 15:08:53,2,,100,0,1,2024-09-16 15:08:53,R_3C3Bl20apsMAFcW,,,,,,,test,,1,2.26,9.17,4.68,19,5,4,5,7,2,4,4,5,3,1,5,4,6,6,1,5,3,6,6,5,1,5,6,2,7,2,4,2,6,6,3,7,1,4,1,7,6,7,1,6,7,42,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,,TEXT,TEXT,2,4,10,Mi cursus ante? Proin ultricies per risus eleifend consequat diam volutpat sapien dictumst elementum.,190
2024-09-16 15:08:53,2024-09-16 15:08:53,2,,100,0,1,2024-09-16 15:08:53,R_79w87AMT9alIlng,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45,8.41,8.49,32,5,6,1,7,3,2,6,7,5,6,2,3,4,5,7,7,2,1,6,1,5,7,6,1,4,1,4,3,7,5,2,1,4,6,5,5,3,1,5,6,7,28,2,6,117,1,,TEXT,TEXT,1,7,9,Integer pellentesque sit enim arcu! Accusamus accusamus morbi duis elit. Consectetuer.,186
2024-09-16 15:08:53,2024-09-16 15:08:53,2,,100,0,1,2024-09-16 15:08:54,R_bPnE0W1pcKAEEt0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,8.33,7.01,18,7,5,2,4,6,4,5,6,5,5,5,6,5,7,4,5,1,5,6,4,1,5,1,2,5,3,1,5,3,6,2,4,7,4,1,6,7,2,6,7,14,25,1,7,57,4,,TEXT,TEXT,4,8,8,"Etiam wisi aenean rutrum suspendisse praesent? Risus volutpat temporibus lectus, venenatis. Bibendum. Ut pharetra.",200
2024-09-16 15:08:54,2024-09-16 15:08:54,2,,100,0,1,2024-09-16 15:08:54,R_3jBSqCyOcTCqaLI,,,,,,,test,,1,7.28,9.55,9.03,24,7,7,7,5,5,3,6,1,3,2,6,6,3,7,3,1,3,1,2,1,3,5,7,7,3,2,7,4,6,1,2,6,1,2,4,3,2,2,2,6,1,50,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3,"Porttitor faucibus morbi convallis suscipit, luctus. Facilisi rhoncus atque mattis.",TEXT,TEXT,4,8,2,"Augue vel bibendum nibh? Tempus nonummy cursus nec porttitor, lorem.",172
2024-09-16 15:08:54,2024-09-16 15:08:54,2,,100,0,1,2024-09-16 15:08:54,R_elWS3998tVgliUm,,,,,,,test,,1,0.78,0.97,9.2,27,4,6,6,5,4,1,2,4,4,5,7,6,4,4,4,3,5,7,2,4,1,1,1,5,7,5,6,5,7,3,3,3,7,7,1,4,4,2,4,5,5,49,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,1,,TEXT,TEXT,1,4,7,Eleifend felis wisi imperdiet rhoncus morbi. Morbi? Enim accumsan convallis a.,182
2024-09-16 15:08:54,2024-09-16 15:08:54,2,,100,0,1,2024-09-16 15:08:54,R_71UrSgRmdyqRrBc,,,,,,,test,,1,7.62,9.66,9.4,11,6,5,3,7,2,4,1,5,3,7,5,2,6,4,6,7,2,6,1,1,7,5,4,7,1,5,5,2,1,5,1,7,4,5,7,2,5,1,2,6,23,43,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3,Praesent nullam laoreet. Ultrices integer vitae consequat. Fermentum montes ut sagittis nibh neque.,TEXT,TEXT,2,1,5,Integer a aliquet leo phasellus risus! Ab? Velit mattis at quam sed ligula.,177
2024-09-16 15:08:55,2024-09-16 15:08:55,2,,100,0,1,2024-09-16 15:08:55,R_dcoFo9hJ3sKxB0W,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,3.42,2.87,50,6,3,4,3,5,6,5,6,7,1,7,2,6,2,7,5,3,5,1,4,6,2,6,4,2,5,2,1,1,4,5,7,4,2,3,1,5,1,7,2,26,45,5,2,73,4,,TEXT,TEXT,1,9,5,Fusce imperdiet ligula tempus commodo sodales urna nec aliquam venenatis! Euismod cras! Sem luctus.,178
2024-09-16 15:08:55,2024-09-16 15:08:55,2,,100,0,1,2024-09-16 15:08:55,R_3gEW4LOBh7sqDky,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.97,9.95,4,3,6,4,4,3,5,4,2,5,3,5,7,3,6,5,1,1,4,1,6,4,6,6,5,1,3,7,3,7,2,3,1,2,1,4,3,1,4,6,6,1,43,4,3,109,3,"Vivamus, platea ante malesuada proin consequat augue fringilla scelerisque dignissim elementum interdum vivamus.",TEXT,TEXT,4,2,9,Tempus ligula! Cursus aliquet erat dui orci quis facilisi. Ridiculus leo wisi temporibus metus.,172
2024-09-16 15:08:55,2024-09-16 15:08:55,2,,100,0,1,2024-09-16 15:08:55,R_3h2IWQF933MNBTE,,,,,,,test,,1,7.82,9.45,8.21,0,5,1,3,3,6,3,1,5,3,3,4,5,2,1,3,1,7,2,3,7,2,2,2,1,3,3,1,4,2,7,4,7,6,5,7,6,5,2,5,5,13,34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,4,,TEXT,TEXT,2,2,4,"Pellentesque, viverra pharetra ultrices maecenas eget. Maecenas consectetuer et at magnis suspendisse elit.",160
2024-09-16 15:08:55,2024-09-16 15:08:55,2,,100,0,1,2024-09-16 15:08:55,R_9Ny33BJxQzBOs0m,,,,,,,test,,1,2.66,9.22,4.45,31,3,3,6,1,4,4,5,1,3,5,2,1,7,1,5,2,2,6,7,3,2,3,5,6,7,2,4,7,7,4,3,7,1,4,7,4,3,2,6,3,7,33,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,"Laoreet! Aliquam quam, dolorem nec nibh nonummy ipsum sodales felis consectetuer vivamus atque consequat.",TEXT,TEXT,2,4,6,Non. Nulla. A posuere. Maecenas! Justo magnis nonummy mattis aenean? Vivamus.,174
2024-09-16 15:08:56,2024-09-16 15:08:56,2,,100,0,1,2024-09-16 15:08:56,R_8Cv97dzJ7ESajQO,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,7.51,9.7,18,2,1,4,5,2,7,1,5,6,3,3,1,3,3,7,7,2,7,6,1,6,2,6,7,1,5,3,2,4,1,2,6,1,2,4,6,6,6,6,6,44,10,7,6,41,3,Suspendisse velit? Lacus maecenas elit est urna proin cursus justo dapibus tempor! Bibendum magnis! Eleifend.,TEXT,TEXT,4,4,8,"Potenti culpa. Donec dolor viverra ultricies? Curabitur! Non rhoncus, tempor! Suscipit interdum pellentesque tempor.",178
2024-09-16 15:08:56,2024-09-16 15:08:56,2,,100,0,1,2024-09-16 15:08:56,R_8oy22xBkBOnDyrs,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,4.69,2.24,12,6,1,6,3,7,2,6,3,5,6,5,7,6,3,6,4,3,6,5,7,7,5,1,6,4,4,3,7,5,3,6,5,2,4,3,5,4,3,5,2,46,23,6,1,38,3,Eleifend. Mi cursus! Maecenas pellentesque at porta non! Per neque massa eget fringilla.,TEXT,TEXT,3,3,10,Faucibus volutpat scelerisque! Potenti viverra molestie. In aliquet rhoncus blandit. Wisi.,201
2024-09-16 15:08:56,2024-09-16 15:08:56,2,,100,0,1,2024-09-16 15:08:56,R_79XOuQ1vwA8EBr8,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,6.47,6.97,25,6,3,3,6,1,5,6,2,6,3,6,3,2,7,1,6,2,6,5,2,7,2,2,7,2,5,7,7,7,4,3,7,6,4,4,4,7,7,4,4,41,20,7,5,108,2,,TEXT,TEXT,1,8,10,"Tempor. Dapibus, quam wisi, potenti augue ut per justo phasellus culpa neque. Aenean. Commodo imperdiet.",203
2024-09-16 15:08:56,2024-09-16 15:08:56,2,,100,0,1,2024-09-16 15:08:56,R_eL1kywpCOYrf0lo,,,,,,,test,,1,2.17,2.54,2.83,36,1,1,4,7,5,6,5,7,2,1,1,5,2,3,1,3,3,3,3,1,4,3,4,7,3,7,2,4,4,1,2,3,7,5,7,5,4,4,3,5,10,46,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2,,TEXT,TEXT,2,8,8,Atque duis faucibus phasellus. Vehicula! Vulputate dapibus suspendisse porta arcu maecenas.,169
2024-09-16 15:08:57,2024-09-16 15:08:57,2,,100,0,1,2024-09-16 15:08:57,R_0pqzrRUl2HsHi0m,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49,9.23,7.21,50,6,3,4,1,5,4,6,2,2,1,7,1,2,5,2,1,1,2,6,5,4,2,5,1,3,1,1,1,3,4,5,7,7,3,3,5,7,2,4,3,43,50,3,3,74,3,"Odio urna fringilla ultricies nonummy per. Ipsum odio primis, potenti sagittis suscipit.",TEXT,TEXT,4,9,3,"Dolorem sapien. Duis urna non purus cras potenti ullamcorper, consectetuer vel? Vehicula atque.",157
2024-09-16 15:08:57,2024-09-16 15:08:57,2,,100,0,1,2024-09-16 15:08:57,R_00dthSDTpSS1c3A,,,,,,,test,,1,9.7,9.72,9.97,23,5,1,7,5,4,3,5,3,6,5,2,3,7,6,5,6,4,6,2,4,6,1,1,2,4,3,7,4,3,1,7,6,3,1,1,2,5,6,6,6,46,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,"Interdum rutrum! Cursus, sodales consectetuer diam aliquam atque. Augue sapien! Facilisi pretium tempus.",TEXT,TEXT,2,4,7,"Nec donec? Suscipit quam dolorem platea, lorem justo velit ante atque.",181
2024-09-16 15:08:57,2024-09-16 15:08:57,2,,100,0,1,2024-09-16 15:08:57,R_40K25nLDUS4x51s,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,6.89,4.51,11,3,1,6,5,1,7,4,4,6,7,3,3,4,2,1,6,5,6,5,4,3,1,1,2,4,6,5,6,6,2,7,4,4,6,4,5,7,4,3,7,6,20,3,4,69,4,,TEXT,TEXT,4,5,5,"Platea natoque, interdum. Proin dictumst nulla posuere ullamcorper, est! Eu est.",189
2024-09-16 15:08:57,2024-09-16 15:08:57,2,,100,0,1,2024-09-16 15:08:58,R_9YcpRzHSMKIT9RA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,8.29,8.33,15,7,1,4,4,1,3,2,7,4,7,7,7,2,7,3,7,4,7,5,5,6,7,1,1,5,1,4,4,1,2,1,4,1,1,3,6,2,2,5,2,39,39,1,4,44,3,Accumsan mauris praesent aenean sed? Risus ligula odio dui rhoncus venenatis pharetra metus laoreet euismod.,TEXT,TEXT,1,8,2,Potenti! Culpa enim suscipit sed vestibulum? Nunc est. Tempor scelerisque? Primis massa suscipit.,168
2024-09-16 15:08:58,2024-09-16 15:08:58,2,,100,0,1,2024-09-16 15:08:58,R_3fVwQ74Rt7z0gp8,,,,,,,test,,1,5.53,7.38,8.06,29,4,4,6,2,4,6,7,7,3,2,7,6,6,3,2,7,6,1,6,5,7,6,6,6,5,2,1,1,7,6,7,7,2,3,5,1,1,3,7,5,11,50,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,4,,TEXT,TEXT,4,2,9,Lorem magna. Pede. Aliquam facilisi. Potenti maecenas sagittis leo accusamus.,202
2024-09-16 15:08:58,2024-09-16 15:08:58,2,,100,0,1,2024-09-16 15:08:58,R_81tN73PTfaicV7g,,,,,,,test,,1,7.93,9.66,8.01,49,4,1,4,3,6,2,5,6,4,2,1,1,6,2,7,6,5,6,7,2,6,6,7,7,5,7,6,6,4,2,5,2,3,1,3,2,6,4,3,3,13,46,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,,TEXT,TEXT,3,4,1,"Mauris. Ante gravida, nulla bibendum quam erat ab viverra, consequat fringilla ultricies magna vulputate.",181
2024-09-16 15:08:58,2024-09-16 15:08:58,2,,100,0,1,2024-09-16 15:08:58,R_3rRYvdwkeOo7D5c,,,,,,,test,,1,9.45,9.84,9.56,30,6,1,7,3,5,7,1,4,4,2,5,7,5,3,2,5,4,3,3,4,4,6,4,1,3,6,3,3,2,7,5,3,6,2,3,4,5,3,7,7,43,14,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3,Auctor dolorem velit! Imperdiet! Interdum nunc gravida malesuada ullamcorper rutrum? Massa sit urna ab.,TEXT,TEXT,3,8,4,Primis ipsum placerat facilisis vivamus placerat nec lacus phasellus duis integer.,184
2024-09-16 15:08:58,2024-09-16 15:08:58,2,,100,0,1,2024-09-16 15:08:59,R_3CrIWlIeEegmMxo,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,7.98,5.53,30,7,4,5,5,5,4,2,4,7,7,4,7,4,3,1,5,7,7,6,7,2,5,3,4,5,2,4,3,6,7,2,3,4,7,5,1,6,2,5,2,24,41,2,1,75,2,,TEXT,TEXT,3,4,5,Mi aliquam ipsum bibendum facilisis posuere fermentum laoreet suspendisse interdum quam dictumst? Commodo.,194
2024-09-16 15:08:59,2024-09-16 15:08:59,2,,100,0,1,2024-09-16 15:08:59,R_0le6VgMQ0L1UAe2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,4.92,6.27,9,3,5,6,4,6,4,6,1,1,6,7,3,1,4,4,2,7,4,6,3,5,1,7,3,5,1,2,2,2,1,4,6,6,6,5,5,2,5,3,1,42,15,2,3,108,3,Integer wisi. Nonummy nunc id sodales eget dolor rhoncus eget natoque.,TEXT,TEXT,2,6,3,Dignissim. Imperdiet eleifend et sem maecenas dui in ut metus.,170
2024-09-16 15:08:59,2024-09-16 15:08:59,2,,100,0,1,2024-09-16 15:08:59,R_1BlONVALFhF6lNQ,,,,,,,test,,1,1.72,8.61,9.71,23,6,3,2,5,2,3,7,2,6,1,6,6,1,4,6,3,4,1,5,7,2,6,2,7,5,4,4,5,2,3,5,1,7,3,7,1,6,4,2,2,4,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,,TEXT,TEXT,1,2,7,Temporibus. Velit. Ab porttitor sit luctus lectus morbi. Rhoncus ut nulla pretium vivamus erat.,171
2024-09-16 15:08:59,2024-09-16 15:08:59,2,,100,0,1,2024-09-16 15:08:59,R_0DtxMpBzlpFY08C,,,,,,,test,,1,3.86,7.28,6.54,11,7,1,6,2,7,7,4,3,3,4,4,7,4,4,6,4,7,2,7,6,7,6,3,6,6,6,4,6,5,4,2,4,6,3,2,3,6,2,1,2,15,46,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,3,"Id facilisi ultrices. Metus at ullamcorper montes! Leo massa, duis ut rutrum amet vulputate.",TEXT,TEXT,2,3,4,"Accusamus, accumsan erat orci tincidunt dictumst arcu? Vulputate! Orci, posuere dolorem euismod ullamcorper.",192
2024-09-16 15:08:59,2024-09-16 15:09:00,2,,100,1,1,2024-09-16 15:09:00,R_7U4KODepaNHc1ls,,,,,,,test,,1,1.76,6.78,4.71,5,7,7,4,6,7,5,6,7,7,7,5,4,5,5,4,5,1,3,2,6,2,4,5,4,3,4,2,4,7,7,5,3,1,1,5,7,1,2,6,2,49,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4,,TEXT,TEXT,2,1,7,Curabitur montes egestas in fermentum bibendum malesuada a gravida morbi sed accumsan volutpat fringilla.,193
2024-09-16 15:09:00,2024-09-16 15:09:00,2,,100,0,1,2024-09-16 15:09:00,R_7US3WKpHteWEDmm,,,,,,,test,,1,7.46,7.97,7.98,43,7,2,7,5,5,6,7,2,6,3,5,1,1,4,1,7,6,2,7,6,1,7,6,4,6,2,6,7,4,7,1,4,5,4,2,3,4,7,1,6,27,24,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,2,,TEXT,TEXT,2,4,3,Diam? Turpis ut integer? Ridiculus cursus. Fusce. Per blandit per lorem tortor aliquet.,189
2024-09-16 15:09:00,2024-09-16 15:09:00,2,,100,0,1,2024-09-16 15:09:00,R_00Oq16ct1kdLcaO,,,,,,,test,,1,5.37,9.77,9.66,38,2,6,6,3,6,1,3,2,5,5,1,6,2,1,6,1,1,7,4,2,5,6,5,2,6,2,2,6,5,3,4,5,6,6,2,5,4,4,2,4,37,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3,Bibendum montes culpa et. Urna fusce! Platea felis nonummy fusce.,TEXT,TEXT,4,7,2,"Sagittis, donec magnis integer quam vitae pretium sit elit? Tortor.",171
2024-09-16 15:09:00,2024-09-16 15:09:00,2,,100,0,1,2024-09-16 15:09:00,R_eaimGMAlM1scnX0,,,,,,,test,,1,2.93,6.42,5.23,48,5,7,4,7,6,5,4,7,1,5,3,2,2,7,4,4,1,2,7,4,1,5,3,7,5,1,1,2,1,4,1,7,3,2,4,6,1,4,6,5,28,16,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4,,TEXT,TEXT,2,3,9,Phasellus massa molestie ultricies. Morbi nullam dolorem! Nec? Dolorem posuere arcu arcu arcu elit platea.,175
2024-09-16 15:09:00,2024-09-16 15:09:01,2,,100,1,1,2024-09-16 15:09:01,R_6tfGsWXdqbUha2G,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,9.31,9.84,19,7,2,2,5,2,5,3,4,6,5,2,5,3,4,2,7,1,3,3,4,1,4,1,1,1,6,4,5,6,5,5,1,4,3,3,2,7,5,7,1,32,1,1,7,89,1,,TEXT,TEXT,2,6,6,"Nullam. Risus euismod, facilisis? Morbi suspendisse faucibus sodales non cras integer fusce fusce interdum diam.",163
